koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag
CONFIRMED,0.8570,0,0,0,2.55800,3.3170e+02,1.46,1001.0,237.42,19.60,5296.00,4.538,0.8080,15.956
CONFIRMED,1.0000,0,0,0,2.17290,2.7020e+02,1.31,1130.0,386.18,17.50,5296.00,4.538,0.8080,15.956
FALSE POSITIVE,0.0000,0,0,1,1.32330,2.9570e+02,1.60,1462.0,1076.29,17.90,5650.00,4.551,0.8760,15.520
CONFIRMED,1.0000,0,0,0,4.65090,9.8770e+02,3.04,657.0,44.17,50.70,5798.00,4.507,0.9410,15.368
CONFIRMED,0.9970,0,0,0,4.80100,2.5640e+02,1.60,729.0,66.72,16.60,5616.00,4.394,0.9990,15.017
CONFIRMED,0.9990,0,0,0,2.54500,1.7020e+02,1.29,1258.0,593.23,18.00,5616.00,4.394,0.9990,15.017
CONFIRMED,0.9980,0,0,0,6.51200,3.2280e+02,1.77,534.0,19.24,15.00,5616.00,4.394,0.9990,15.017
CONFIRMED,1.0000,0,0,0,3.45300,6.1630e+02,2.08,624.0,35.89,20.10,5775.00,4.558,0.8400,15.650
CONFIRMED,0.9960,0,0,0,2.04240,2.4650e+02,1.18,1054.0,292.31,23.90,4798.00,4.533,0.7820,14.782
CANDIDATE,1.0000,0,0,0,3.38820,4.0130e+02,5.74,1051.0,288.04,25.30,5248.00,3.523,2.8920,14.898
FALSE POSITIVE,0.4830,0,1,0,4.15886,2.0632e+04,34.83,2113.0,4705.30,1454.30,6520.00,3.844,2.2600,11.743
FALSE POSITIVE,0.0000,0,1,0,4.26080,4.1924e+04,19.91,964.0,203.62,396.80,5845.00,4.541,0.8740,15.359
FALSE POSITIVE,0.0000,0,1,0,10.61410,5.1746e+04,1177.65,409.0,6.61,898.40,6004.00,4.522,0.8980,15.252
FALSE POSITIVE,0.0000,0,1,1,1.79450,1.6185e+04,45.05,2070.0,4332.10,272.30,6113.00,4.463,0.9950,14.912
CANDIDATE,0.0000,0,0,0,1.63253,1.0085e+04,23.23,1982.0,3647.63,426.00,5693.00,4.570,0.8160,15.237
CONFIRMED,1.0000,0,0,0,4.66770,2.8870e+02,3.07,1163.0,433.41,50.60,6306.00,4.077,1.7920,13.832
CONFIRMED,1.0000,0,0,0,3.96220,4.5120e+02,4.23,817.0,105.25,31.70,5372.00,4.007,1.7100,14.569
CONFIRMED,0.9390,0,0,0,7.24870,6.3080e+02,6.63,655.0,43.62,54.90,6056.00,3.788,2.5620,13.498
CONFIRMED,1.0000,0,0,0,3.31530,2.4960e+02,2.04,1164.0,433.72,25.80,6110.00,4.285,1.2960,14.706
FALSE POSITIVE,0.0000,0,1,1,0.89070,1.4380e+02,1.52,2308.0,6715.55,48.20,5991.00,4.459,0.9540,13.343
CONFIRMED,1.0000,0,0,0,4.43200,1.1098e+03,3.88,466.0,11.12,29.10,5798.00,4.507,0.9410,15.368
CONFIRMED,0.7540,0,1,0,4.56904,7.2515e+03,14.92,1640.0,1708.28,2486.50,6290.00,4.074,1.7460,13.369
CONFIRMED,1.0000,0,0,0,3.37590,6.3630e+02,2.08,649.0,42.07,100.30,5078.00,4.581,0.7660,13.536
CONFIRMED,1.0000,0,0,0,1.02580,3.3480e+02,1.55,1848.0,2760.23,53.80,5073.00,4.483,0.8530,15.055
FALSE POSITIVE,0.0000,0,1,1,5.10950,7.4198e+03,44.20,301.0,1.93,110.30,5714.00,4.340,1.0860,14.695
FALSE POSITIVE,0.0000,0,0,1,2.66580,6.3970e+02,16.15,719.0,63.16,41.30,5758.00,4.596,0.7620,13.579
CONFIRMED,1.0000,0,0,0,8.58700,5.6390e+02,2.20,516.0,16.76,56.40,5968.00,4.534,0.8810,14.201
CONFIRMED,1.0000,0,0,0,2.74900,3.5420e+02,2.18,812.0,102.77,34.40,5968.00,4.534,0.8810,14.201
CONFIRMED,1.0000,0,0,0,2.26640,2.1160e+02,1.28,1278.0,629.80,26.80,5814.00,4.523,0.8810,14.271
CONFIRMED,1.0000,0,0,0,3.85300,3.4850e+02,1.66,725.0,65.24,24.60,5814.00,4.523,0.8810,14.271
FALSE POSITIVE,0.0000,1,0,1,4.47880,8.9520e+02,269.98,4958.0,142553.16,203.60,5487.00,2.816,10.3960,12.686
FALSE POSITIVE,0.0000,0,0,1,8.60680,2.9723e+03,28.07,1005.0,240.29,167.10,5203.00,4.504,0.8020,15.736
CONFIRMED,0.6800,0,0,0,2.63320,5.9100e+02,1.29,507.0,15.59,77.50,3980.00,4.722,0.5400,13.738
FALSE POSITIVE,1.0000,0,0,1,5.91390,1.9741e+03,4.40,1059.0,296.94,95.50,5780.00,4.438,1.0000,12.777
CANDIDATE,0.4360,0,0,0,7.51930,1.7972e+04,11.90,398.0,5.94,85.20,5750.00,4.538,0.8820,15.913
FALSE POSITIVE,0.0000,0,1,1,3.85520,3.4505e+03,38.93,907.0,160.14,220.30,5874.00,4.338,1.0960,14.039
CONFIRMED,0.9970,0,0,0,8.65300,1.6060e+02,4.26,1374.0,841.68,36.90,4986.00,3.462,3.4640,13.242
CANDIDATE,1.0000,0,0,0,3.49190,1.4970e+02,1.90,1132.0,387.84,36.30,6065.00,4.251,1.3100,13.137
CONFIRMED,0.9970,0,0,0,6.62500,5.5400e+01,1.43,1144.0,404.99,28.50,5855.00,4.125,1.6130,11.926
CANDIDATE,,0,0,0,3.85000,,,,,,,,,11.926
CONFIRMED,1.0000,0,0,0,4.22460,3.1610e+02,1.84,849.0,122.98,53.80,5657.00,4.364,1.0460,13.709
FALSE POSITIVE,0.0000,0,1,0,3.22050,4.2086e+04,58.56,1311.0,698.31,300.60,5650.00,4.513,0.8910,15.580
CONFIRMED,1.0000,0,0,0,2.83490,2.2250e+02,2.25,1449.0,1044.49,31.90,5611.00,4.144,1.4000,14.878
CONFIRMED,0.9950,0,0,0,2.27020,4.5840e+02,1.69,857.0,127.67,28.10,5679.00,4.581,0.7940,14.931
FALSE POSITIVE,0.0000,0,1,1,1.75600,2.6120e+02,1.45,1816.0,2562.78,56.90,5747.00,4.530,0.8710,14.657
FALSE POSITIVE,,1,0,0,11.07000,,,,,,,,,15.384
FALSE POSITIVE,0.0000,0,0,1,2.53050,1.8510e+02,1.33,1484.0,1146.34,36.90,6063.00,4.481,0.8990,14.618
FALSE POSITIVE,0.0000,0,0,1,1.92570,1.9580e+02,20.57,2022.0,3948.43,37.70,5687.00,4.293,1.1690,14.624
CONFIRMED,0.9800,0,0,0,2.33790,2.3100e+02,1.38,989.0,225.71,20.20,5814.00,4.523,0.8810,14.271
CONFIRMED,1.0000,0,0,0,3.56700,2.5550e+02,1.61,984.0,221.46,15.50,6052.00,4.456,0.9670,15.280
CONFIRMED,1.0000,0,0,0,5.67430,2.0170e+02,1.90,1086.0,328.65,44.00,5685.00,4.194,1.3500,14.056
CONFIRMED,1.0000,0,0,0,24.10800,2.0133e+03,7.79,325.0,2.65,234.60,5910.00,4.030,1.7270,12.849
CONFIRMED,0.9960,0,0,0,3.40700,2.5530e+02,1.59,995.0,232.36,19.00,6185.00,4.472,0.9910,15.451
CONFIRMED,0.1170,0,0,0,4.23260,7.3116e+03,9.40,419.0,7.28,241.90,5522.00,4.323,1.1200,14.651
CONFIRMED,0.9970,0,0,0,7.06000,2.8284e+03,5.30,513.0,16.36,96.80,5717.00,4.538,0.8840,15.773
CONFIRMED,1.0000,0,0,0,5.68800,5.9350e+02,2.22,694.0,54.95,30.00,5717.00,4.538,0.8840,15.773
CONFIRMED,0.9600,0,0,0,4.19200,1.7074e+03,4.30,321.0,2.51,21.80,5717.00,4.538,0.8840,15.773
FALSE POSITIVE,0.0000,0,1,1,4.53460,8.8090e+02,13.40,801.0,97.56,86.70,3755.00,4.774,0.4730,15.591
FALSE POSITIVE,0.0000,0,1,0,3.44220,1.9762e+04,44.22,1611.0,1597.73,376.50,6121.00,4.468,0.9700,15.310
FALSE POSITIVE,0.0020,0,1,0,3.88280,2.9090e+04,1069.01,657.0,44.01,257.80,5776.00,4.582,0.7890,15.484
CONFIRMED,1.0000,0,0,0,3.77690,1.3356e+04,9.01,668.0,47.21,343.40,5127.00,4.589,0.7820,15.950
FALSE POSITIVE,0.0000,0,1,0,2.02210,6.2275e+03,33.34,1855.0,2808.98,392.20,5486.00,4.470,0.8300,15.469
FALSE POSITIVE,0.0000,0,1,1,4.10730,1.6878e+04,14.77,741.0,71.06,109.70,6181.00,4.464,1.0060,15.073
CONFIRMED,0.6770,0,0,0,4.01200,2.3586e+03,7.25,310.0,2.17,81.70,6018.00,4.257,1.2860,13.709
FALSE POSITIVE,0.0000,0,0,1,4.56800,2.5420e+02,49.96,1622.0,1635.00,32.90,7131.00,3.913,2.1450,13.997
FALSE POSITIVE,0.0000,0,1,1,2.88230,1.9430e+02,3.07,1601.0,1555.36,37.60,6093.00,3.910,1.9850,13.510
CONFIRMED,0.9990,0,0,0,4.62300,1.9850e+02,1.74,907.0,160.18,20.90,6096.00,4.358,1.1760,14.788
FALSE POSITIVE,0.4900,0,0,1,6.07520,2.3230e+02,1.66,669.0,47.49,45.00,5687.00,4.408,0.9430,13.601
FALSE POSITIVE,0.0000,0,1,0,1.91970,2.8071e+03,49.25,2124.0,4809.16,250.80,6218.00,4.198,1.3490,11.374
CONFIRMED,1.0000,0,0,0,3.65100,5.1060e+02,3.26,1251.0,579.90,107.10,6122.00,4.173,1.4390,13.717
FALSE POSITIVE,0.0000,0,1,0,3.74464,5.0078e+04,21.94,821.0,107.47,1555.40,5952.00,4.462,0.8970,14.212
CONFIRMED,0.0410,0,1,0,6.27010,1.9837e+04,59.19,1736.0,2146.82,334.80,6296.00,4.240,1.3050,13.480
FALSE POSITIVE,0.0000,0,1,0,5.67160,7.7474e+04,21.58,531.0,18.81,3622.70,5620.00,4.592,0.7720,13.552
FALSE POSITIVE,0.0000,0,1,0,2.22450,1.2072e+04,187.73,5283.0,183811.71,104.50,5560.00,2.619,15.1130,13.630
FALSE POSITIVE,0.0000,0,1,1,3.79900,1.2105e+03,47.70,2867.0,15961.10,31.80,4631.00,2.386,14.2960,13.850
CONFIRMED,1.0000,0,0,0,11.49970,5.0329e+03,11.21,433.0,8.29,162.30,5588.00,4.047,1.5930,15.120
CONFIRMED,0.9920,0,0,0,2.36830,3.5870e+02,1.00,586.0,27.95,56.40,3980.00,4.722,0.5400,13.738
CONFIRMED,0.9880,0,0,0,3.10600,3.6780e+02,3.69,893.0,150.25,18.10,5588.00,4.047,1.5930,15.120
FALSE POSITIVE,0.0000,0,0,1,3.48040,3.0708e+03,4.19,608.0,32.22,93.60,5107.00,4.565,0.7770,15.379
FALSE POSITIVE,0.0000,0,1,1,13.26200,1.4144e+03,24.10,442.0,9.01,62.50,4931.00,4.595,0.7740,15.527
CONFIRMED,1.0000,0,0,0,2.41080,6.1549e+03,7.45,1124.0,378.53,247.80,5926.00,4.519,0.9130,15.572
FALSE POSITIVE,0.0000,0,1,1,2.08470,1.3813e+03,27.16,2022.0,3951.57,169.00,5359.00,4.478,0.8780,15.636
CONFIRMED,1.0000,0,0,0,3.40620,2.8297e+03,4.42,786.0,90.33,150.90,5813.00,4.561,0.8330,15.062
FALSE POSITIVE,0.0000,0,1,0,2.28680,1.9981e+04,24.02,464.0,10.93,1108.50,5465.00,4.396,0.9730,12.907
FALSE POSITIVE,0.0000,0,0,1,4.11900,2.6960e+02,4.52,1491.0,1168.82,35.30,6020.00,3.860,2.0970,13.752
FALSE POSITIVE,0.0000,0,1,1,6.22200,8.0030e+02,18.11,640.0,39.55,19.30,5346.00,4.491,0.8260,15.908
FALSE POSITIVE,0.0000,0,0,1,1.96030,3.5600e+01,0.58,2031.0,4014.57,20.80,5687.00,4.408,0.9430,13.601
CONFIRMED,1.0000,0,0,0,2.41430,1.7230e+02,1.37,992.0,229.04,35.30,5637.00,4.439,0.9600,13.687
FALSE POSITIVE,0.0000,0,1,1,1.97970,6.4500e+01,0.52,1255.0,588.96,48.50,4699.00,4.637,0.6760,11.748
FALSE POSITIVE,0.0050,0,1,0,4.30560,6.2929e+04,28.41,1130.0,385.51,456.60,6161.00,4.454,1.0530,15.764
FALSE POSITIVE,0.0850,0,1,0,3.69730,4.5982e+04,23.53,1246.0,570.87,258.80,6185.00,4.396,1.0940,15.653
CONFIRMED,0.9860,0,0,0,2.93800,2.9550e+02,1.90,900.0,155.42,20.70,5822.00,4.428,0.9860,15.135
FALSE POSITIVE,0.0000,0,1,1,6.26000,3.1140e+02,6.17,1419.0,958.55,46.90,8014.00,3.940,2.4300,13.376
CONFIRMED,1.0000,0,0,0,1.62740,1.3180e+02,1.13,1983.0,3643.96,75.30,5475.00,4.426,1.0030,12.521
FALSE POSITIVE,0.0000,0,1,1,1.97420,2.4820e+02,62.11,1667.0,1824.84,39.30,5117.00,3.578,3.4030,12.786
CONFIRMED,0.9790,0,0,0,6.53900,4.3840e+02,2.49,565.0,24.17,33.80,6121.00,4.397,1.1640,13.949
CONFIRMED,1.0000,0,0,0,4.01360,1.0330e+03,3.02,675.0,49.18,40.10,5616.00,4.564,0.8220,15.762
FALSE POSITIVE,0.0000,0,1,1,3.25510,4.3720e+02,25.72,1660.0,1789.63,74.50,5730.00,4.545,0.8700,15.062
CONFIRMED,1.0000,0,0,0,3.99080,9.1560e+02,1.48,419.0,7.32,58.00,3823.00,4.765,0.4920,15.314
FALSE POSITIVE,0.0000,0,1,1,2.51280,5.2250e+02,61.63,996.0,231.93,33.60,6123.00,4.545,0.8500,14.423
CANDIDATE,0.9960,0,0,0,5.44340,9.0102e+03,13.57,321.0,2.52,120.40,5798.00,4.224,1.3060,14.814
FALSE POSITIVE,0.0000,0,1,1,1.81360,2.7120e+02,31.77,3162.0,23595.49,104.50,6426.00,3.965,2.0890,13.371
CANDIDATE,0.9090,0,0,0,2.52760,4.7330e+03,5.04,364.0,4.14,52.00,5611.00,4.610,0.7370,15.671
CONFIRMED,0.9950,0,0,0,5.02200,1.1125e+03,2.85,485.0,13.09,32.60,5102.00,4.463,0.8800,15.030
FALSE POSITIVE,0.0000,0,1,1,4.48600,1.0481e+03,19.78,633.0,37.94,43.00,4641.00,4.589,0.6940,15.703
CANDIDATE,0.9990,0,0,0,1.98830,6.9990e+02,1.88,697.0,55.83,25.50,4805.00,4.633,0.6880,15.238
CONFIRMED,1.0000,0,0,0,4.29020,7.0910e+02,4.00,815.0,104.41,36.30,5661.00,4.090,1.5220,15.151
FALSE POSITIVE,0.3830,0,1,0,3.34110,4.6379e+04,25.03,1357.0,800.37,336.40,6250.00,4.411,1.0410,14.601
FALSE POSITIVE,0.0000,1,0,0,1.92102,3.6855e+04,29.45,1639.0,1693.36,628.30,5211.00,4.644,0.6180,15.487
FALSE POSITIVE,0.0000,0,1,0,4.98308,5.0834e+04,55.23,686.0,52.24,1309.30,6077.00,4.526,0.8910,15.840
CONFIRMED,1.0000,0,0,0,2.78840,8.7650e+02,2.38,640.0,39.56,93.60,5211.00,4.556,0.7990,13.938
FALSE POSITIVE,0.0000,0,1,0,2.68228,1.8006e+04,42.74,1746.0,2197.52,633.10,5912.00,4.467,0.9370,15.452
FALSE POSITIVE,0.0000,0,1,0,5.02319,6.0186e+04,51.74,637.0,38.92,2065.80,5934.00,4.473,0.9570,14.669
CONFIRMED,0.9980,0,0,0,4.67660,1.1280e+02,1.61,1187.0,469.56,36.30,6221.00,4.198,1.4580,12.320
CANDIDATE,,0,0,0,9.86000,4.4200e+01,0.76,545.0,20.85,7.70,6343.00,4.411,1.1370,12.320
CANDIDATE,,0,0,0,7.00000,,,,,,,,,12.320
FALSE POSITIVE,0.0000,0,1,0,2.75450,4.6148e+04,48.79,1859.0,2809.86,292.70,6207.00,4.412,1.0440,13.184
FALSE POSITIVE,0.0000,0,1,0,6.02030,1.5941e+05,97.54,768.0,82.27,420.90,6594.00,4.051,1.6910,13.092
FALSE POSITIVE,0.9570,0,1,0,5.77770,1.2831e+04,20.74,2000.0,3775.07,366.80,6594.00,4.051,1.6910,13.092
FALSE POSITIVE,0.8670,0,1,0,2.71890,4.2122e+04,24.39,1461.0,1077.69,91.60,5892.00,4.350,1.1980,15.418
CONFIRMED,1.0000,0,0,0,1.18160,8.6540e+02,2.41,850.0,123.03,59.00,5320.00,4.589,0.7860,14.809
CONFIRMED,1.0000,0,0,0,2.89710,1.4308e+03,2.08,446.0,9.37,163.50,3980.00,4.722,0.5400,13.738
CONFIRMED,1.0000,0,0,0,2.26030,4.8930e+02,1.71,671.0,48.06,34.10,5320.00,4.589,0.7860,14.809
CANDIDATE,1.0000,0,0,0,9.89740,4.8405e+03,11.52,437.0,8.65,370.20,6309.00,4.160,1.5670,13.632
FALSE POSITIVE,,0,1,0,3.36590,2.4490e+02,23.72,2704.0,12644.75,125.50,6449.00,4.316,1.1930,13.586
CONFIRMED,0.9270,0,0,0,5.59500,1.2394e+03,3.43,489.0,13.57,62.60,5668.00,4.545,0.8680,14.862
CONFIRMED,0.9990,0,0,0,3.43100,2.1760e+02,2.22,1197.0,485.84,17.40,5661.00,4.090,1.5220,15.151
CONFIRMED,0.9910,0,0,0,6.17200,5.8970e+02,3.68,570.0,24.87,20.90,5661.00,4.090,1.5220,15.151
FALSE POSITIVE,0.0000,0,0,1,2.72100,2.9960e+02,1.37,1167.0,438.46,59.10,5462.00,4.614,0.7320,13.980
FALSE POSITIVE,0.0000,0,1,1,4.39000,6.5480e+02,22.58,772.0,84.05,35.70,5421.00,4.564,0.8520,15.454
CONFIRMED,1.0000,0,0,0,4.24470,4.6970e+02,2.78,960.0,200.35,93.60,5881.00,4.315,1.1710,13.431
FALSE POSITIVE,0.0000,0,1,0,9.61140,2.8450e+04,15.57,570.0,25.00,1305.90,6161.00,4.517,0.8920,15.443
FALSE POSITIVE,0.0000,0,1,0,2.64280,2.3593e+04,24.77,1136.0,393.20,192.20,6060.00,4.495,0.9530,14.855
FALSE POSITIVE,0.0000,0,1,0,1.54970,9.6814e+03,7.21,1016.0,251.54,152.60,4368.00,4.593,0.7030,15.702
FALSE POSITIVE,0.0000,0,1,0,1.80710,7.6095e+03,18.75,966.0,205.88,202.10,6217.00,4.472,0.9890,14.360
FALSE POSITIVE,0.0870,0,0,1,3.76000,2.6477e+03,4.48,1067.0,306.75,125.60,5944.00,4.579,0.8020,15.797
CANDIDATE,1.0000,0,0,0,1.68640,1.4468e+03,2.12,797.0,95.14,92.30,3764.00,4.739,0.5270,15.804
FALSE POSITIVE,0.0000,0,1,1,1.92650,4.7860e+03,50.75,1754.0,2240.48,223.10,5592.00,4.445,0.9310,15.289
FALSE POSITIVE,0.0000,0,1,0,15.15960,1.0537e+04,379.63,358.0,3.87,297.00,6036.00,4.551,0.8470,14.600
CANDIDATE,0.0000,0,0,0,3.30110,1.9387e+04,16.43,742.0,71.78,282.80,5982.00,4.493,0.9600,15.950
CONFIRMED,1.0000,0,0,0,5.21470,6.3312e+03,8.99,996.0,232.07,392.30,5847.00,4.304,1.1350,15.014
CONFIRMED,1.0000,0,0,0,3.09420,8.7254e+03,8.43,824.0,109.35,461.50,5569.00,4.546,0.8870,15.570
CONFIRMED,,0,0,0,18.00300,2.3191e+03,4.53,178.0,0.24,96.10,5305.00,4.489,0.8180,13.354
CONFIRMED,0.9360,0,0,0,6.32120,1.1193e+03,3.88,543.0,20.59,99.50,5900.00,4.309,1.1670,13.672
CONFIRMED,1.0000,0,0,0,5.03940,6.1790e+02,2.57,634.0,38.27,47.70,5478.00,4.354,1.0530,14.766
CONFIRMED,1.0000,0,0,0,3.91200,1.9940e+02,1.47,760.0,78.79,17.60,5478.00,4.354,1.0530,14.766
FALSE POSITIVE,0.0000,0,1,1,2.14290,1.3360e+02,2.29,2508.0,9391.15,80.20,6134.00,3.975,1.8510,12.953
CONFIRMED,1.0000,0,0,0,10.91400,1.8299e+03,9.46,554.0,22.21,76.90,6505.00,3.973,2.1700,13.968
CONFIRMED,1.0000,0,0,0,3.80200,4.4530e+02,2.33,920.0,169.13,26.60,6100.00,4.376,1.0830,14.820
CONFIRMED,1.0000,0,0,0,5.32600,4.6810e+02,2.94,799.0,96.38,24.70,6100.00,4.376,1.0830,14.820
CONFIRMED,1.0000,0,0,0,5.24600,5.5000e+02,2.92,583.0,27.31,19.00,6100.00,4.376,1.0830,14.820
CONFIRMED,1.0000,0,0,0,2.86700,1.8810e+02,1.61,1212.0,511.60,14.30,6100.00,4.376,1.0830,14.820
FALSE POSITIVE,0.0000,0,1,1,1.29680,1.2250e+03,2.47,774.0,84.76,39.80,4917.00,4.601,0.7230,15.444
CONFIRMED,1.0000,0,0,0,1.64930,1.4492e+03,3.70,875.0,138.33,31.60,5477.00,4.557,0.8650,15.977
CONFIRMED,1.0000,0,0,0,2.26140,7.1570e+02,2.20,649.0,42.08,76.20,5207.00,4.561,0.7950,13.575
CONFIRMED,1.0000,0,0,0,3.17520,8.1460e+02,2.54,895.0,151.59,40.60,5616.00,4.529,0.9030,15.843
CONFIRMED,0.9920,0,0,0,2.52300,3.2740e+02,1.62,1087.0,330.02,19.60,5616.00,4.529,0.9030,15.843
CANDIDATE,1.0000,0,0,0,1.48480,1.4966e+03,1.89,512.0,16.23,44.80,3821.00,4.764,0.4870,15.369
CONFIRMED,1.0000,0,0,0,2.76900,7.4640e+02,2.71,634.0,38.11,31.00,5196.00,4.524,0.7720,15.187
CANDIDATE,,0,0,0,7.65250,3.2459e+03,6.43,238.0,0.76,60.30,6487.00,4.397,1.1180,13.594
CANDIDATE,,0,0,0,2.71450,5.5720e+03,5.95,251.0,0.93,21.50,5587.00,4.548,0.7910,15.166
CONFIRMED,1.0000,0,0,0,6.97300,3.1970e+02,3.45,939.0,183.48,26.80,6143.00,4.177,1.5070,14.377
FALSE POSITIVE,0.0000,0,1,1,2.71100,5.3450e+02,9.27,4253.0,77480.31,132.10,8040.00,3.707,3.3250,13.574
CONFIRMED,0.9760,0,0,0,3.00100,4.7600e+02,3.01,511.0,16.12,19.40,6198.00,4.237,1.3240,13.914
CONFIRMED,1.0000,0,0,0,6.14800,6.2440e+02,2.16,588.0,28.22,39.40,5600.00,4.455,0.8720,15.204
CONFIRMED,1.0000,0,0,0,4.57060,7.7840e+02,2.88,786.0,90.10,119.30,5657.00,4.364,1.0460,13.709
CONFIRMED,1.0000,0,0,0,6.43000,7.9170e+02,2.45,484.0,13.00,40.50,5600.00,4.455,0.8720,15.204
CONFIRMED,0.8960,0,0,0,4.90700,1.4000e+02,1.02,817.0,105.63,13.20,5600.00,4.455,0.8720,15.204
CONFIRMED,0.9920,0,0,0,5.42500,1.6270e+02,1.10,717.0,62.60,13.30,5600.00,4.455,0.8720,15.204
CONFIRMED,1.0000,0,0,0,1.86040,2.5970e+02,1.28,1215.0,514.44,30.10,5194.00,4.559,0.8150,14.829
CONFIRMED,1.0000,0,0,0,2.92470,2.3270e+02,1.47,1239.0,558.65,31.30,5823.00,4.427,0.9600,14.609
CANDIDATE,0.9990,0,0,0,6.28200,2.6680e+02,1.66,527.0,18.16,14.70,5823.00,4.427,0.9600,14.609
CANDIDATE,0.7540,0,0,0,4.50700,1.6360e+02,1.40,663.0,45.79,10.20,5823.00,4.427,0.9600,14.609
CONFIRMED,1.0000,0,0,0,2.80840,2.6300e+02,2.28,1277.0,628.73,26.70,5689.00,4.202,1.3130,14.801
CONFIRMED,1.0000,0,0,0,2.24410,8.8870e+02,3.00,955.0,196.33,38.10,5774.00,4.526,0.8640,15.898
CANDIDATE,1.0000,0,0,0,2.82880,8.8190e+02,2.27,682.0,51.00,28.30,4942.00,4.599,0.7790,15.920
FALSE POSITIVE,0.0000,0,1,1,4.73600,4.8340e+02,19.33,962.0,202.58,55.20,6406.00,4.436,1.0330,13.660
FALSE POSITIVE,,1,0,0,2.16740,1.0460e+02,1.52,2955.0,18023.71,53.80,6899.00,4.273,1.3860,13.440
CONFIRMED,1.0000,0,0,0,3.98100,5.1290e+02,2.24,965.0,205.23,27.80,6014.00,4.486,0.9930,15.906
CONFIRMED,1.0000,0,0,0,3.03310,9.9530e+02,1.67,382.0,5.03,33.20,3976.00,4.721,0.5400,15.473
FALSE POSITIVE,0.0010,0,0,1,3.73200,1.0120e+02,1.43,1571.0,1441.44,38.50,6309.00,4.217,1.3200,12.476
CONFIRMED,0.9970,0,0,0,4.02200,2.7710e+02,1.85,852.0,124.42,18.50,5730.00,4.340,1.1220,14.981
FALSE POSITIVE,0.0000,0,1,1,2.45510,1.0710e+02,1.44,2401.0,7844.64,43.90,5959.00,4.121,1.3340,13.379
CONFIRMED,1.0000,0,0,0,2.97100,1.8810e+02,1.44,1177.0,452.95,18.00,5776.00,4.340,1.0470,14.621
CONFIRMED,1.0000,0,0,0,8.04500,2.4130e+02,3.14,964.0,204.10,49.10,5968.00,3.972,1.8570,13.420
CONFIRMED,1.0000,0,0,0,4.78920,3.3580e+02,1.94,779.0,87.24,55.20,5768.00,4.358,1.0670,13.749
CONFIRMED,0.9710,0,0,0,4.29600,1.0320e+02,1.08,890.0,148.32,19.80,5768.00,4.358,1.0670,13.749
FALSE POSITIVE,0.0000,0,0,1,3.61120,2.2750e+02,3.16,1374.0,842.53,39.30,5743.00,3.881,1.9710,13.951
CONFIRMED,0.9890,0,0,0,2.49300,4.9660e+02,1.88,462.0,10.73,20.40,5776.00,4.554,0.8490,14.427
CONFIRMED,0.9980,0,0,0,8.86400,2.5650e+02,3.01,743.0,72.05,63.00,5977.00,4.080,1.5710,12.547
CONFIRMED,1.0000,0,0,0,1.40120,7.4900e+01,1.24,1489.0,1164.85,16.30,5881.00,4.315,1.1710,13.431
FALSE POSITIVE,0.0000,0,0,1,2.56300,1.2480e+02,1.58,1645.0,1727.31,20.60,6547.00,4.241,1.3710,13.887
CONFIRMED,1.0000,0,0,0,3.00830,2.3070e+02,1.84,1231.0,543.73,28.40,5940.00,4.306,1.2150,14.946
CONFIRMED,0.8080,0,0,0,2.72820,1.7600e+02,1.29,1270.0,614.52,25.60,6224.00,4.404,0.9690,14.207
CONFIRMED,1.0000,0,0,0,2.45660,2.9960e+02,1.77,981.0,218.90,27.40,6224.00,4.404,0.9690,14.207
CONFIRMED,0.9990,0,0,0,3.22080,7.8130e+02,1.26,378.0,4.83,25.90,3751.00,4.813,0.4500,15.931
CONFIRMED,1.0000,0,0,0,4.19880,4.2570e+02,2.86,1312.0,702.13,132.00,6236.00,4.246,1.3780,13.273
CONFIRMED,0.9960,0,0,0,5.13500,5.0920e+02,3.32,921.0,170.33,23.70,6311.00,4.398,1.1720,15.965
CONFIRMED,1.0000,0,0,0,4.18860,5.6950e+02,2.60,869.0,134.97,57.00,6244.00,4.460,1.0090,14.630
FALSE POSITIVE,,1,0,0,4.77000,7.0100e+01,0.72,1503.0,1205.94,6.80,5693.00,4.551,0.8560,15.755
CONFIRMED,1.0000,0,0,0,3.30940,5.1060e+02,1.36,420.0,7.34,32.50,3957.00,4.693,0.5530,14.688
CONFIRMED,0.9990,0,0,0,7.11800,2.7810e+02,3.13,778.0,86.38,38.20,5968.00,3.972,1.8570,13.420
CONFIRMED,1.0000,0,0,0,4.23720,2.1120e+02,2.06,952.0,194.31,36.80,5800.00,4.202,1.4350,13.459
FALSE POSITIVE,0.0000,0,0,1,3.66300,9.9800e+01,1.19,1358.0,805.05,27.50,6341.00,4.409,1.1110,13.599
CONFIRMED,0.9990,0,0,0,4.95950,3.1470e+02,1.74,580.0,26.79,42.50,5618.00,4.401,0.9960,13.331
FALSE POSITIVE,,1,0,0,3.16000,,,,,,,,,14.463
CONFIRMED,1.0000,0,0,0,2.67660,9.7750e+02,2.36,628.0,36.89,135.80,4728.00,4.628,0.6930,13.461
